	organoid.biomaterial_core.biomaterial_id_x	organoid.biomaterial_core.biomaterial_name_x	organoid.biomaterial_core.biomaterial_description_x	organoid.biomaterial_core.ncbi_taxon_id_x	organoid.biomaterial_core.genotype_x	organoid.biomaterial_core.supplementary_files_x	organoid.biomaterial_core.biosamples_accession_x	organoid.biomaterial_core.insdc_sample_accession_x	organoid.biomaterial_core.HDBR_accession_x	organoid.genus_species.text_x	organoid.genus_species.ontology_x	organoid.genus_species.ontology_label_x	organoid.model_organ.text_x	organoid.model_organ.ontology_x	organoid.model_organ.ontology_label_x	organoid.model_organ_part.text_x	organoid.model_organ_part.ontology_x	organoid.model_organ_part.ontology_label_x	organoid.age_x	organoid.age_unit.text_x	organoid.age_unit.ontology_x	organoid.age_unit.ontology_label_x	organoid.size_x	organoid.size_unit.text_x	organoid.size_unit.ontology_x	organoid.size_unit.ontology_label_x	organoid.morphology_x	organoid.embedded_in_matrigel_x	organoid.growth_environment_x	organoid.input_aggregate_cell_count_x	organoid.stored_oxygen_levels_x	specimen_from_organism.biomaterial_core.biomaterial_id_x	cell_line.biomaterial_core.biomaterial_id	aggregate_generation_protocol.protocol_core.protocol_id_x	differentiation_protocol.protocol_core.protocol_id_x	process.process_core.process_id	process.process_core.process_name	process.process_core.process_description	process.process_core.location	process.process_core.operators	process.start_time	process.end_time	process.length_of_time	process.length_of_time_unit.text	process.length_of_time_unit.ontology	process.length_of_time_unit.ontology_label	process.type.text	process.type.ontology	process.type.ontology_label	process.deviation_from_protocol	process.insdc_experiment.insdc_experiment_accession	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.biomaterial_core.biomaterial_name	cell_suspension.biomaterial_core.biomaterial_description	cell_suspension.biomaterial_core.ncbi_taxon_id	cell_suspension.biomaterial_core.genotype	cell_suspension.biomaterial_core.supplementary_files	cell_suspension.biomaterial_core.biosamples_accession	cell_suspension.biomaterial_core.insdc_sample_accession	cell_suspension.biomaterial_core.HDBR_accession	cell_suspension.cell_morphology.cell_morphology	cell_suspension.cell_morphology.cell_size	cell_suspension.cell_morphology.cell_size_unit.text	cell_suspension.cell_morphology.cell_size_unit.ontology	cell_suspension.cell_morphology.cell_size_unit.ontology_label	cell_suspension.cell_morphology.percent_cell_viability	cell_suspension.cell_morphology.cell_viability_method	cell_suspension.cell_morphology.cell_viability_result	cell_suspension.cell_morphology.percent_necrosis	cell_suspension.growth_conditions.passage_number	cell_suspension.growth_conditions.growth_medium	cell_suspension.growth_conditions.culture_environment	cell_suspension.growth_conditions.mycoplasma_testing_method	cell_suspension.growth_conditions.mycoplasma_testing_results	cell_suspension.growth_conditions.drug_treatment	cell_suspension.growth_conditions.feeder_layer_type	cell_suspension.genus_species.text	cell_suspension.genus_species.ontology	cell_suspension.genus_species.ontology_label	cell_suspension.selected_cell_types.text	cell_suspension.selected_cell_types.ontology	cell_suspension.selected_cell_types.ontology_label	cell_suspension.estimated_cell_count	cell_suspension.plate_based_sequencing.plate_label	cell_suspension.plate_based_sequencing.well_label	cell_suspension.plate_based_sequencing.well_quality	cell_suspension.timecourse.value	cell_suspension.timecourse.unit.text	cell_suspension.timecourse.unit.ontology	cell_suspension.timecourse.unit.ontology_label	cell_suspension.timecourse.relevance	specimen_from_organism.biomaterial_core.biomaterial_id_y	differentiation_protocol.protocol_core.protocol_id_y	dissociation_protocol.protocol_core.protocol_id	enrichment_protocol.protocol_core.protocol_id	process.process_core.process_id_x_x	process.process_core.process_name_x_x	process.process_core.process_description_x_x	process.process_core.location_x_x	process.process_core.operators_x_x	process.start_time_x_x	process.end_time_x_x	process.length_of_time_x_x	process.length_of_time_unit.text_x_x	process.length_of_time_unit.ontology_x_x	process.length_of_time_unit.ontology_label_x_x	process.type.text_x_x	process.type.ontology_x_x	process.type.ontology_label_x_x	process.deviation_from_protocol_x_x	process.insdc_experiment.insdc_experiment_accession_x_x	cell_suspension.insdc_experiment.insdc_experiment_accession	sequence_file.file_core.file_name	sequence_file.file_core.format	sequence_file.file_core.content_description.text	sequence_file.file_core.content_description.ontology	sequence_file.file_core.content_description.ontology_label	sequence_file.file_core.checksum	sequence_file.read_index	sequence_file.lane_index	sequence_file.read_length	sequence_file.insdc_run_accessions	sequence_file.library_prep_id	library_preparation_protocol.protocol_core.protocol_id	sequencing_protocol.protocol_core.protocol_id	process.process_core.process_id_y_x	process.process_core.process_name_y_x	process.process_core.process_description_y_x	process.process_core.location_y_x	process.process_core.operators_y_x	process.start_time_y_x	process.end_time_y_x	process.length_of_time_y_x	process.length_of_time_unit.text_y_x	process.length_of_time_unit.ontology_y_x	process.length_of_time_unit.ontology_label_y_x	process.type.text_y_x	process.type.ontology_y_x	process.type.ontology_label_y_x	process.deviation_from_protocol_y_x	process.insdc_experiment.insdc_experiment_accession_y_x	specimen_from_organism.biomaterial_core.biomaterial_id	specimen_from_organism.biomaterial_core.biomaterial_name	specimen_from_organism.biomaterial_core.biomaterial_description	specimen_from_organism.biomaterial_core.ncbi_taxon_id	specimen_from_organism.biomaterial_core.genotype	specimen_from_organism.biomaterial_core.supplementary_files	specimen_from_organism.biomaterial_core.biosamples_accession	specimen_from_organism.biomaterial_core.insdc_sample_accession	specimen_from_organism.biomaterial_core.HDBR_accession	specimen_from_organism.genus_species.text	specimen_from_organism.genus_species.ontology	specimen_from_organism.genus_species.ontology_label	specimen_from_organism.organ.text	specimen_from_organism.organ.ontology	specimen_from_organism.organ.ontology_label	specimen_from_organism.organ_parts.text	specimen_from_organism.organ_parts.ontology	specimen_from_organism.organ_parts.ontology_label	specimen_from_organism.diseases.text	specimen_from_organism.diseases.ontology	specimen_from_organism.diseases.ontology_label	specimen_from_organism.state_of_specimen.autolysis_score	specimen_from_organism.state_of_specimen.gross_description	specimen_from_organism.state_of_specimen.gross_images	specimen_from_organism.state_of_specimen.ischemic_temperature	specimen_from_organism.state_of_specimen.ischemic_time	specimen_from_organism.state_of_specimen.microscopic_description	specimen_from_organism.state_of_specimen.microscopic_images	specimen_from_organism.state_of_specimen.postmortem_interval	specimen_from_organism.preservation_storage.storage_method	specimen_from_organism.preservation_storage.storage_time	specimen_from_organism.preservation_storage.storage_time_unit.text	specimen_from_organism.preservation_storage.storage_time_unit.ontology	specimen_from_organism.preservation_storage.storage_time_unit.ontology_label	specimen_from_organism.preservation_storage.preservation_method	specimen_from_organism.collection_time	specimen_from_organism.purchased_specimen.retail_name	specimen_from_organism.purchased_specimen.catalog_number	specimen_from_organism.purchased_specimen.manufacturer	specimen_from_organism.purchased_specimen.lot_number	specimen_from_organism.purchased_specimen.expiry_date	specimen_from_organism.purchased_specimen.kit_titer	donor_organism.biomaterial_core.biomaterial_id	collection_protocol.protocol_core.protocol_id	process.process_core.process_id_x_y	process.process_core.process_name_x_y	process.process_core.process_description_x_y	process.process_core.location_x_y	process.process_core.operators_x_y	process.start_time_x_y	process.end_time_x_y	process.length_of_time_x_y	process.length_of_time_unit.text_x_y	process.length_of_time_unit.ontology_x_y	process.length_of_time_unit.ontology_label_x_y	process.type.text_x_y	process.type.ontology_x_y	process.type.ontology_label_x_y	process.deviation_from_protocol_x_y	process.insdc_experiment.insdc_experiment_accession_x_y	organoid.biomaterial_core.biomaterial_id_y	organoid.biomaterial_core.biomaterial_name_y	organoid.biomaterial_core.biomaterial_description_y	organoid.biomaterial_core.ncbi_taxon_id_y	organoid.biomaterial_core.genotype_y	organoid.biomaterial_core.supplementary_files_y	organoid.biomaterial_core.biosamples_accession_y	organoid.biomaterial_core.insdc_sample_accession_y	organoid.biomaterial_core.HDBR_accession_y	organoid.genus_species.text_y	organoid.genus_species.ontology_y	organoid.genus_species.ontology_label_y	organoid.model_organ.text_y	organoid.model_organ.ontology_y	organoid.model_organ.ontology_label_y	organoid.model_organ_part.text_y	organoid.model_organ_part.ontology_y	organoid.model_organ_part.ontology_label_y	organoid.age_y	organoid.age_unit.text_y	organoid.age_unit.ontology_y	organoid.age_unit.ontology_label_y	organoid.size_y	organoid.size_unit.text_y	organoid.size_unit.ontology_y	organoid.size_unit.ontology_label_y	organoid.morphology_y	organoid.embedded_in_matrigel_y	organoid.growth_environment_y	organoid.input_aggregate_cell_count_y	organoid.stored_oxygen_levels_y	aggregate_generation_protocol.protocol_core.protocol_id_y	differentiation_protocol.protocol_core.protocol_id	process.process_core.process_id_y_y	process.process_core.process_name_y_y	process.process_core.process_description_y_y	process.process_core.location_y_y	process.process_core.operators_y_y	process.start_time_y_y	process.end_time_y_y	process.length_of_time_y_y	process.length_of_time_unit.text_y_y	process.length_of_time_unit.ontology_y_y	process.length_of_time_unit.ontology_label_y_y	process.type.text_y_y	process.type.ontology_y_y	process.type.ontology_label_y_y	process.deviation_from_protocol_y_y	process.insdc_experiment.insdc_experiment_accession_y_y
10	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_1.fastq.gz	fastq.gz					read1			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-bezi_3 _specimen	HPSI0114i-bezi_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2518324	donor_tissue_collection																	HPSI0114i-bezi_3_organoid	HPSI0114i-bezi_3_organoid																																															
11	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_1.fastq.gz	fastq.gz					read1			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-eipl_1 _specimen	HPSI0114i-eipl_1 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2536417	donor_tissue_collection																	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																																															
12	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_1.fastq.gz	fastq.gz					read1			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-fikt_3 _specimen	HPSI0114i-fikt_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547619	donor_tissue_collection																	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																																															
13	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_1.fastq.gz	fastq.gz					read1			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-kolf_2 _specimen	HPSI0114i-kolf_2 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547615	donor_tissue_collection																	HPSI0114i-kolf_2_organoid	HPSI0114i-kolf_2_organoid																																															
14	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_1.fastq.gz	fastq.gz					read1			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-lexy_2 _specimen	HPSI0114i-lexy_2 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2536404	donor_tissue_collection																	HPSI0114i-lexy_2_organoid	HPSI0114i-lexy_2_organoid																																															
15	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_2.fastq.gz	fastq.gz					read2			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-bezi_3 _specimen	HPSI0114i-bezi_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2518324	donor_tissue_collection																	HPSI0114i-bezi_3_organoid	HPSI0114i-bezi_3_organoid																																															
16	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_2.fastq.gz	fastq.gz					read2			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-eipl_1 _specimen	HPSI0114i-eipl_1 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2536417	donor_tissue_collection																	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																																															
17	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_2.fastq.gz	fastq.gz					read2			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-fikt_3 _specimen	HPSI0114i-fikt_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547619	donor_tissue_collection																	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																																															
18	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_2.fastq.gz	fastq.gz					read2			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-kolf_2 _specimen	HPSI0114i-kolf_2 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547615	donor_tissue_collection																	HPSI0114i-kolf_2_organoid	HPSI0114i-kolf_2_organoid																																															
19	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																														HPSI0114i-eipl_1 _specimen																				SAMEA6833353	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833353																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699948_2.fastq.gz	fastq.gz					read2			ERR4699948		library_preparation_protocol	sequencing_protocol	ERR4699948															ERX4621408	HPSI0114i-lexy_2 _specimen	HPSI0114i-lexy_2 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2536404	donor_tissue_collection																	HPSI0114i-lexy_2_organoid	HPSI0114i-lexy_2_organoid																																															
20	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_1.fastq.gz	fastq.gz					read1			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-bezi_3 _specimen	HPSI0114i-bezi_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2518324	donor_tissue_collection																	HPSI0114i-bezi_3_organoid	HPSI0114i-bezi_3_organoid																																															
21	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_1.fastq.gz	fastq.gz					read1			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-eipl_1 _specimen	HPSI0114i-eipl_1 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2536417	donor_tissue_collection																	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																																															
22	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_1.fastq.gz	fastq.gz					read1			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-fikt_3 _specimen	HPSI0114i-fikt_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547619	donor_tissue_collection																	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																																															
23	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_1.fastq.gz	fastq.gz					read1			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-kolf_2 _specimen	HPSI0114i-kolf_2 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547615	donor_tissue_collection																	HPSI0114i-kolf_2_organoid	HPSI0114i-kolf_2_organoid																																															
24	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_1.fastq.gz	fastq.gz					read1			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-lexy_2 _specimen	HPSI0114i-lexy_2 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2536404	donor_tissue_collection																	HPSI0114i-lexy_2_organoid	HPSI0114i-lexy_2_organoid																																															
25	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_2.fastq.gz	fastq.gz					read2			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-bezi_3 _specimen	HPSI0114i-bezi_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2518324	donor_tissue_collection																	HPSI0114i-bezi_3_organoid	HPSI0114i-bezi_3_organoid																																															
26	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_2.fastq.gz	fastq.gz					read2			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-eipl_1 _specimen	HPSI0114i-eipl_1 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2536417	donor_tissue_collection																	HPSI0114i-eipl_1_organoid	HPSI0114i-eipl_1_organoid																																															
27	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_2.fastq.gz	fastq.gz					read2			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-fikt_3 _specimen	HPSI0114i-fikt_3 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547619	donor_tissue_collection																	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																																															
28	HPSI0114i-fikt_3_organoid	HPSI0114i-fikt_3_organoid																														HPSI0114i-fikt_3 _specimen																				SAMEA6833357	pooled ipsc-derived neuronal cells	pooled ipsc-derived neuronal cells	9606.0			SAMEA6833357																			Homo sapiens	NCBITaxon:9606	Homo sapiens	neuronal	CL:0000540	neuron					11.0	day	UO:0000033	day	Day at which single-cell RNA-sequencing library preparations were generated from cells following their dissociation and differentiation.		differentiation_protocol_ipscs_step1	enzymatic_dissociation_before_differentiation_ipscs	enrichment_protocol_size_selection																		ERR4699949_2.fastq.gz	fastq.gz					read2			ERR4699949		library_preparation_protocol	sequencing_protocol	ERR4699949															ERX4621409	HPSI0114i-kolf_2 _specimen	HPSI0114i-kolf_2 _specimen	donated skin tissue	9606.0						Homo sapiens	NCBITaxon:9606	Homo sapiens	skin	UBERON:0002097	skin of body				normal	PATO:0000461	normal																						SAMEA2547615	donor_tissue_collection																	HPSI0114i-kolf_2_organoid	HPSI0114i-kolf_2_organoid																																															
